8347, 9295, 1, 4.61921688801
6958, 6788, 4, 7.23278539863
45, 97, 1, 5.22403872034
3635, 119, 25, -0.77050432256
6717, 4957, 4, 7.21629567172
7505, 10573, 1, 3.86489620598
6952, 5683, 1, 5.78383294304
7804, 368, 15, 7.10256270498
2300, 76, 98, 2.07277583756
9202, 30, 60, 0.78226742919
6075, 8865, "[x]", 0.40467485439
3179, 200, 12, 4.00264802571
205, 85, 2, 6.30174430164
5135, 4898, 1, 1.08737111305
4773, 3810, 7, 6.68855802648
9936, 9465, 1, 1.73778463092
8425, 231, 18, 3.76257806107
10614, 9588, 1, 1.66908647305
10239, 10147, 1, 4.74024957504
10467, 10095, 1, 3.58762876546
3834, 5665, 1, 4.63026609954
5476, 2791, 1, 2.05205138594
10469, 8402, 1, 3.94891110154
10179, 6755, 3, 1.24497350945
8520, 400, 7, 3.75966642557
502, 657, 1, 3.82371436971
5992, 1524, 1, 2.74550785275
7563, 4685, 1, 3.90033079754
9976, 8768, 1, 1.16515935388
2423, 3747, "[x]", 2.49448673067
9514, 7622, 1, 4.33736125838
8882, 8028, 3, 2.53750218526
10452, 9346, 7, 5.22624746453
2212, 4175, 1, 3.51958616799
9928, 10392, "[x]", 2.18083110876
10231, 4314, 1, 4.6759520006
6290, 6076, 8, 4.06809613719
3102, 884, 1, 2.95160942116
8960, 175, 3, 3.63674794684
3810, 3221, 1, 5.01543637125
5434, 3026, "[x]", -0.96303911
6073, 4992, 1, 1.67468256571
9343, 9634, 3, 4.01974298847
7370, 2994, 2, 8.06920362515
9674, 9793, 1, 4.85219858482
6743, 8690, 1, 4.76087859162
5995, 4129, 1, 1.82237459583
722, 270, 9, 3.92366363307
4273, 7134, 1, 4.55518326693
6986, 7101, "[x]", -2.05884479904
10221, 94, 53, 3.07014644873
326, 160, 1, 1.96143101914
3264, 1689, 9, 6.92328778389
6362, 9295, "[x]", 0.32336306234
6487, 3434, 3, 1.96996633121
311, 37, 9, 6.36483412754
99, 87, 1, 4.06307475897
10022, 4015, 1, 2.08211609164
2531, 93, 12, 3.59377548537
2559, 46, 18, 0.799613112049
7869, 998, 3, 3.43492943934
6008, 2471, 1, 5.04354853254
757, 3084, 1, 2.41816265035
6756, 6889, 1, 4.25726077529
9066, 6905, 1, 4.55535310013
9253, 9546, 1, 2.91426484418
8045, 14, 212, 1.01755589163
3778, 2544, 1, 4.87517440671
10093, 256, 14, 2.55259057145
1316, 2591, 8, 3.22770519383
4142, 6209, 2, 7.80123428
8161, 7534, 1, 4.3199373917
7419, 3312, "[x]", 0.13188828088
8138, 22, 381, 4.40033455722
2362, 562, 1, 3.99474670335
5835, 6711, 1, 2.23369829683
3173, 160, 29, 5.88745101923
4329, 106, 29, 5.47397697445
9727, 97, 80, 6.05091784992
2263, 928, 1, 4.66732547809
6419, 123, 7, 5.15104823627
6657, 261, 4, 8.79323685929
4572, 4751, "[x]", -0.700775829529
3976, 4761, 3, 3.51923720052
2858, 68, 81, 4.99308519626
6526, 8239, 8, 6.0338103213
7715, 1934, 1, 2.55841970944
4279, 2634, 3, 2.21455441381
10404, 1446, 7, 7.22354279
7129, 3135, 1, 3.91354125602
6932, 53, 21, 4.37197851929
4443, 2361, "[x]", -2.56823865
1156, 462, 1, 2.84219460149
3461, 331, 25, -1.20510112985
4718, 2338, 9, 7.32212703475
7585, 3071, 1, 1.97518838969
8903, 90, 63, 3.58380692026
3819, 9385, 8, 5.82670185626
6872, 9848, 1, 4.4000249648
10169, 4830, 3, 4.63261799281
2683, 3072, 3, 4.07843532547
3993, 9405, 1, 5.19525861499
3557, 4360, 1, 4.71050951463
628, 527, 1, 4.65539250138
9223, 8432, 1, 4.23477986068
3041, 5120, 1, 4.84483617874
7121, 9395, 1, 4.65982888606
7654, 5624, 1, 1.78984988229
6483, 193, 2, 2.9884175079
4638, 368, 24, 2.22667447716
9852, 5268, 1, 4.58797119815
9695, 3322, 1, 4.98849686804
9720, 30, 94, 4.77693799251
6153, 65, 71, 3.44667363652
5024, 10310, 1, 3.32355504587
8567, 54, 101, 0.783996739579
3045, 6092, 1, 5.00836320214
5449, 1755, 1, 3.39090490227
887, 5697, 1, 2.65843571804
7039, 21, 269, 3.32902708663
3660, 302, 25, 3.36283276174
6885, 9131, 1, 4.13299913285
8028, 86, 14, 2.59379833786
7056, 117, 8, 5.62542378151
10593, 39, 68, 0.800150699999
1904, 3315, 3, -0.0961932161395
4841, 5811, 1, 1.15605822083
266, 137, 1, 4.97452828858
1537, 1804, 3, 2.90033179937
8468, 6637, 7, 5.17910691166
8771, 97, 27, 7.00973571741
6291, 217, 27, 1.02281668686
1831, 5487, 1, 3.35455241809
10346, 402, 28, 3.78781945827
1830, 362, 4, 6.12919893628
6512, 207, 27, 0.916171727629
3239, 3893, 1, 3.97485221735
4359, 2584, "[x]", -2.13069727006
5076, 204, 3, 2.99061656225
670, 1387, 9, 3.53720886908
2084, 2859, 8, 4.37230782099
1739, 935, 3, 5.25583813884
9070, 9639, 8, 6.41604994367
3644, 6980, 1, 4.96903812168
220, 217, 1, 3.89275112383
9893, 9508, "[x]", 3.35137875
8758, 7978, 1, 4.4409616257
3718, 843, 1, 4.5320799808
5805, 27, 285, 5.72225127741
3343, 4262, 8, 3.34849826326
183, 28, 18, 3.9377628021
3281, 4368, 1, 4.22919888897
1291, 29, 154, 6.31400699609
1814, 147, 9, 3.58411813808
10264, 7707, 1, 4.22239514063
1136, 4866, 1, 4.99493554317
3954, 9273, 8, 5.98620239693
392, 27, 28, 6.8474490491
5405, 1814, 7, 7.69247268977
7360, 745, 7, 5.50096400477
10254, 6352, 1, 1.48700080174
7913, 4849, "[x]", 2.23840334543
2830, 204, 2, 6.86739773
5009, 37, 27, 2.66677621873
4107, 141, 21, 6.22249124244
5685, 9619, 2, 4.29548631088
8335, 7712, 1, 4.82305694527
8318, 902, 7, 4.90130618
8686, 7640, 3, 1.5126978061
8570, 4380, "[x]", 0.96253300072
931, 1483, 1, 3.94628748181
9050, 7439, 1, 2.02463265974
9129, 5305, 8, 5.53830585449
10628, 168, 23, 1.21434067982
5120, 4378, 1, 4.29061734445
9236, 392, 14, 3.79531252462
9330, 1340, "[x]", 2.58543511365
9757, 8732, "[x]", 0.0456581879098
6876, 75, 41, 3.98384956629
5439, 8283, 1, 0.381670215465
5344, 68, 20, 1.2129164219
10249, 8477, 3, 1.39911710166
5995, 53, 58, -1.84908283911
1279, 4774, 1, 1.81560221674
5331, 3951, 8, 3.06633186526
3342, 1492, 1, 4.04263140417
9845, 2055, 1, 1.94593286801
8828, 2439, 7, 7.53231656352
3915, 336, 28, 6.65578509478
7472, 7232, "[x]", -1.14678739
5602, 1724, 1, 1.96793337958
3984, 323, 29, 4.14722692768
1684, 168, 7, 4.9180319676
8742, 30, 58, -2.97601957486
10667, 248, 17, 6.87330612204
8653, 6307, 1, 3.52732728713
5035, 367, 21, 3.85236408505
6582, 7670, 1, 4.89428272147
6956, 273, 21, 2.47078169332
358, 63, 2, 7.8061826
9990, 6752, 8, 2.94312200437
9059, 4113, 3, 2.0275436575
3621, 8856, 1, 4.68637289423
4430, 5243, 9, 6.77487475242
8160, 46, 14, 1.81109573415
6342, 10469, 1, 5.0104309053
1061, 2262, "[x]", -3.64988878167
2979, 9501, 7, 5.22070652727
654, 529, "[x]", 0.153518839999
9752, 9119, 1, 4.32769893366
7707, 8962, "[x]", 0.239843887091
9379, 10534, 1, 4.43126380872
7162, 277, 17, 6.851899795
9259, 3513, "[x]", 1.52803643153
4792, 1807, 3, 4.64098087833
4316, 1172, 1, 1.86834842887
4610, 4049, 3, 1.78691312545
2077, 3634, 1, 4.36309199162
961, 66, 98, 1.94596122873
8573, 327, 27, 3.54088290381
1017, 3092, 1, 3.40734689595
4777, 159, 15, 5.48496026059
10335, 395, 28, 4.56421325024
1707, 3135, 2, 6.07289064486
9272, 395, 29, 5.28604096973
5404, 62, 70, 1.57340981404
10412, 8953, 1, 4.71660991102
836, 5303, 1, 4.9102730097
489, 211, 22, 2.65325341131
4942, 194, 25, -1.11435647021
5794, 7467, "[x]", 1.81067314892
2964, 2742, 8, 4.97720459585
8355, 193, 27, 2.49624153679
8873, 5688, 1, 2.03618446667
8018, 85, 33, 1.9586235676
1709, 3770, 1, 4.03516097813
7704, 1348, 1, 2.02353040059
4939, 3067, 1, 1.90110276024
4665, 2323, 1, 2.43550441858
6486, 7414, "[x]", 2.13559297716
2355, 750, 1, 2.48917247934
9805, 7778, "[x]", 1.95632929509
1743, 4191, 1, 4.25483418988
8895, 245, 23, 1.04635186365
4541, 224, 28, 8.12533591668
1143, 9744, "[x]", 3.33146728
3669, 6925, 1, 1.77334728486
1713, 3286, 1, 3.97776210375
10390, 2726, 3, 4.14328318044
7348, 7810, 8, 5.43279536108
4276, 405, 11, 4.20385808267
6994, 7382, 2, 6.2798638198
2314, 159, 3, 5.59173298495
693, 14, 408, 4.82364074013
4858, 6476, 1, 3.14459839548
9842, 198, 23, 1.28218157344
5326, 4412, 8, 4.75541692262
3366, 1355, 9, 3.63063737348
1404, 76, 58, 0.737968511939
5717, 8753, 1, 1.930439243
4234, 2681, 1, 5.97884551049
4151, 21, 199, 4.15694719165
5602, 4381, 1, 4.26759907571
7766, 62, 98, -0.41050242372
2430, 3985, 7, 6.73583182845
6661, 412, 18, 3.15303903033
9200, 328, 18, -0.88033644024
6052, 5047, 1, 4.08631772018
527, 141, 2, 7.72350749229
5799, 221, 15, 5.12242738204
2503, 1818, "[x]", 1.10903022863
307, 84, 7, 5.57894116788
5841, 965, "[x]", 2.29139824074
6668, 9608, 9, 4.61149876108
10424, 6081, "[x]", 3.44098980595
10149, 8254, 1, 4.58213594657
4285, 4655, 9, 3.86126981057
5881, 396, 8, 5.27876412054
1795, 4635, 1, 4.55856986581
2701, 9647, 7, 5.94139800366
7219, 7015, "[x]", 2.09709402727
2531, 9035, 1, 4.198898256
7388, 502, 3, 3.27608515905
8598, 7798, 1, 1.88302615961
7586, 4161, 1, 3.89126080778
8834, 10580, 1, 3.70641499305
1057, 3083, "[x]", -2.01427330472
4873, 276, 20, 1.40075687104
9737, 9176, "[x]", 1.9862256054
3, 7, 1, 5.73886306962
10331, 2006, 7, 5.19247883536
6059, 10573, "[x]", -0.69758688107
6456, 8077, 1, 1.90926530414
315, 14, 11, 4.01701454288
8499, 173, 20, 2.19895820186
3597, 397, 25, 1.46016158627
2551, 4377, 1, 1.84073804397
6021, 2927, 1, 2.55419179544
1265, 4261, 1, 5.92355230513
4881, 6167, 1, 3.8872099856
9832, 10189, 1, 5.01042736459
6379, 139, 8, 5.84722835865
8236, 9350, 1, 4.58219135222
2269, 86, 80, 2.67524110717
2745, 866, 2, 3.80436552469
4813, 2742, 7, 7.0197245477
5041, 3212, 3, 3.3023876504
7480, 299, 14, 2.84301332476
9933, 10406, 1, 4.90431620796
6894, 3905, 3, 0.58422966614
7993, 2269, "[x]", -2.14413572016
8753, 5297, 7, 8.77368043
9355, 3955, 1, 5.12696047357
8619, 5276, 1, 4.95595601476
6226, 1671, 3, 4.53145045122
6834, 3422, "[x]", 0.93283484395
5716, 6570, 1, 5.0528032279
7425, 111, 14, 4.35814085864
7756, 2541, "[x]", 0.38547149237
1699, 2685, 1, 2.83701072464
9690, 68, 42, 3.37748617877
9622, 8771, 1, 2.8195191118
185, 395, "[x]", 3.0665293778
3977, 821, 1, 4.99036280773
8198, 5021, 1, 4.61517761068
5681, 8421, "[x]", 0.0136496942396
909, 253, 25, 3.31970711039
2274, 5320, 4, 2.69674130003
9563, 7816, 7, 6.46687507774
4602, 7406, "[x]", 3.02016611216
10428, 5576, 7, 5.22832852129
8050, 8071, 1, 3.96576885938
6757, 256, 18, 1.93118262324
366, 14, 23, 1.76644458009
4720, 4078, 1, 3.28758235329
4602, 2827, 3, 3.27196964727
6601, 84, 101, 0.767999942679
2123, 4620, "[x]", 2.06257800946
7397, 7847, "[x]", 5.41102524
252, 76, 8, 5.53906058163
10141, 9603, 7, 5.84902599755
2674, 30, 79, -0.50911719322
5483, 5597, "[x]", 0.806804564049
6591, 2214, "[x]", 1.39363181761
2505, 6091, 7, 6.24040933043
5458, 1449, 1, 3.31911300186
10130, 9904, "[x]", -0.09357028049
7116, 1314, 1, 3.47821840477
536, 3084, 1, 5.46120047934
658, 849, 1, 5.01258457806
3595, 3411, 7, 7.66255448264
874, 98, 15, 1.95963551233
5549, 609, "[x]", -0.63898470985
10516, 8719, 1, 3.99611958346
6784, 6738, 1, 3.12309350902
5101, 1366, 1, 2.27474330256
5320, 2634, 1, 3.39108391055
6214, 4105, "[x]", 2.46321914273
2575, 1960, 8, 5.46111735245
4315, 68, 33, 2.99590465206
5593, 1399, 1, 4.26202934384
2608, 593, "[x]", 7.31875689445
455, 384, 2, 3.47106657769
9868, 3536, "[x]", 1.53039871846
3051, 1995, 1, 4.3195907045
1273, 311, 29, 7.42611539567
9135, 8573, "[x]", 0.92004615445
2962, 580, 1, 4.3807108595
2290, 200, 27, 3.78212144639
5226, 6126, 1, 4.04061638197
1878, 286, 11, 4.02824982479
6799, 8542, 8, 5.3195502198
6244, 2033, 7, 2.70372585799
8338, 412, 20, 0.84302841386
9310, 9187, 1, 4.60428761896
4818, 6645, 1, 5.27438099637
5568, 286, 27, 3.1117716892
7724, 27, 152, 3.20515375087
9909, 9875, "[x]", 1.52678352894
5447, 9381, "[x]", 2.7297495698
9943, 3884, 1, 2.50153053601
8102, 4168, 1, 4.86563796398
559, 1174, 1, 4.07066119893
3113, 411, 27, 5.7249465675
7210, 1841, 1, 1.61926344114
8640, 9109, "[x]", 4.98387681631
4779, 3319, 8, 4.96680376358
604, 365, 23, 2.66175226642
1195, 4205, 2, 2.76105727492
9892, 9877, "[x]", 0.107935199199
1508, 6068, "[x]", 1.59623275951
9483, 5667, 3, 1.58185238456
9013, 6176, "[x]", 5.77169327004
1809, 5173, 1, 0.351188761269
3452, 90, 77, 1.5424845247
1176, 287, 25, 3.5740657216
632, 2843, 1, 3.9679331478
8602, 256, 3, 2.07343542177
10183, 37, 65, 5.29016009781
9515, 7263, 1, 2.71626150803
5733, 751, 3, 4.43541415222
8363, 348, 12, 2.96395247381
7503, 6043, 1, 4.41631922809
8669, 7853, 4, 8.37818067854
8670, 4143, 1, 2.60484081809
3227, 84, 34, 1.19625421199
10376, 10420, "[x]", 2.74184056059
8649, 9645, "[x]", -1.41028410996
3432, 4721, "[x]", 3.09434743247
192, 14, 25, 1.55203471144
9468, 5112, 1, 4.55187840307
735, 81, 86, 3.21788988595
4216, 750, 1, 2.54926450616
6181, 132, 22, 5.27970467635
7048, 30, 14, 5.02601365743
2558, 337, 3, 4.3399443934
9028, 9672, 1, 4.6652338339
9087, 111, 21, 3.58609810165
10597, 412, 23, 0.67346544588
3847, 1846, 9, 4.84468244001
1998, 1718, 1, 5.51420674373
570, 22, 50, 0.840634892201
1602, 1062, 3, 1.28546080243
8915, 8649, 8, 5.96092414169
2278, 4173, 9, 7.34175875667
8901, 8284, 1, 2.00158511892
2241, 2074, 1, 0.456151771938
7917, 85, 20, 0.62861578317
1342, 160, 24, 1.32962117898
967, 969, "[x]", -0.0815277588699
1871, 794, 1, 3.91924442501
713, 555, 1, 2.63323462756
5268, 7967, 8, 2.71585487692
9358, 9739, "[x]", 0.0746199945006
9187, 357, 17, 3.30154760845
1878, 469, 1, 4.79194916082
8449, 3763, 1, 4.5319330602
7830, 6505, 1, 4.94818944393
3677, 9212, "[x]", 0.807696529449
1901, 2201, "[x]", -1.01767280738
9251, 9354, 1, 4.66865188651
7743, 4191, 9, 3.85388919111
7952, 7168, 4, 7.05993618605
1080, 3653, 1, 5.51292497748
7469, 3762, 1, 2.27736788918
5541, 1639, 7, 2.6105425169
611, 884, 1, 2.7555171815
1723, 4572, 1, 4.09993937693
2229, 305, 22, 4.95534321947
1421, 574, 1, 3.70289473232
754, 319, 27, 1.08974380077
9812, 8531, 1, 4.85426662866
9467, 3559, 1, 1.94077402512
856, 4192, 1, 4.39628892365
3115, 8068, "[x]", 5.05093578204
1975, 3102, "[x]", 0.93002065176
7694, 1300, 3, 2.08809408476
9515, 130, 27, 0.581406830791
7646, 6535, 1, 2.33501001404
3926, 133, 25, 1.66497716747
4750, 226, 22, 5.84734313009
7164, 5276, "[x]", 3.12465842605
1556, 2181, 1, 4.6265167553
9677, 10280, "[x]", -2.48157483111
9601, 157, 7, 5.2333302106
285, 49, 4, 5.91356273106
3611, 6680, 1, 4.67070007163
186, 91, 3, 4.4072789646
6508, 3661, 1, 2.50958213757
6270, 836, 1, 3.92717508177
10672, 10012, 1, 1.8842654906
6256, 5667, 2, 0.51370745154
7165, 7882, 1, 1.5841436228
8814, 96, 33, 3.31300277101
10585, 8255, 1, 4.81540182351
1488, 1804, 1, 1.93594702636
10245, 1854, 1, 3.4213218061
281, 194, 1, 1.57160816918
8280, 7923, 1, 4.25101064776
9088, 5334, 7, 4.97041946924
9406, 6488, "[x]", -1.55021640708
3835, 276, 24, 0.80672808599
7753, 9118, 1, 2.28008987763
4825, 7527, 8, 2.65639941627
4600, 4068, 1, 1.86672868532
4947, 2270, 1, 2.67715232659
